date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:10	33736/33736	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-83c8%22	https://gdscgescoengg.live/assets/webfonts/fa-regular-400.ttf	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-regular-400.ttf	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:10	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-2354a%22	https://gdscgescoengg.live/assets/webfonts/fa-regular-400.svg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-regular-400.svg	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:10	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-31916%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900.eot	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900.eot	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:10	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-31916%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900d41d.eot?	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900d41dd41d.eot	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:11	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%22632ca496-13174%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900.woff2	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900.woff2	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:11	101652/101652	---M--	200	added ('OK')	font/woff	etag:%22632ca496-18d14%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900.woff	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900.woff	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:11	202744/202744	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-317f8%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900.ttf	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900.ttf	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:11	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-e05cf%22	https://gdscgescoengg.live/assets/webfonts/fa-solid-900.svg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/webfonts/fa-solid-900.svg	(from https://gdscgescoengg.live/assets/css/all.min.css)
17:45:12	31454/31454	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-7ade%22	https://gdscgescoengg.live/assets/fonts/Flaticon.eot	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticon.eot	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:12	31454/31454	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-7ade%22	https://gdscgescoengg.live/assets/fonts/Flaticond41d.eot?	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticond41dd41d.eot	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:12	16524/16524	---M--	200	added ('OK')	font/woff2	etag:%22632ca496-408c%22	https://gdscgescoengg.live/assets/fonts/Flaticon.woff2	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticon.woff2	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:12	19728/19728	---M--	200	added ('OK')	font/woff	etag:%22632ca496-4d10%22	https://gdscgescoengg.live/assets/fonts/Flaticon.woff	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticon.woff	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:12	31276/31276	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-7a2c%22	https://gdscgescoengg.live/assets/fonts/Flaticon.ttf	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticon.ttf	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:13	173432/173432	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-2a578%22	https://gdscgescoengg.live/assets/fonts/Flaticon.svg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/Flaticon.svg	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:13	28684/28684	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-700c%22	https://gdscgescoengg.live/assets/fonts/icomoona7a9.eot?wkoofd	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/icomoona7a9a7a9.eot	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:13	28520/28520	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-6f68%22	https://gdscgescoengg.live/assets/fonts/icomoona7a9.ttf?wkoofd	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/icomoona7a9a7a9.ttf	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:13	28596/28596	---M--	200	added ('OK')	font/woff	etag:%22632ca496-6fb4%22	https://gdscgescoengg.live/assets/fonts/icomoona7a9.woff?wkoofd	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/icomoona7a9a7a9.woff	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:14	109526/109526	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-1abd6%22	https://gdscgescoengg.live/assets/fonts/icomoona7a9.svg?wkoofd	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/icomoona7a9a7a9.svg	(from https://gdscgescoengg.live/assets/css/flaticon.css)
17:45:14	157784/157784	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-26858%22	https://gdscgescoengg.live/assets/fonts/gfont/GoogleSans-Regular-v1.27.ttf	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/fonts/gfont/GoogleSans-Regular-v1.27.ttf	(from https://gdscgescoengg.live/assets/css/style.css)
17:45:14	6066/6066	---M--	200	added ('OK')	image/jpeg	etag:%22632ca496-17b2%22	https://gdscgescoengg.live/assets/images/plan-bg.jpg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/plan-bg.jpg	(from https://gdscgescoengg.live/assets/css/style.css)
17:45:14	673/673	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-2a1%22	https://gdscgescoengg.live/assets/images/hexa-shp.svg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/hexa-shp.svg	(from https://gdscgescoengg.live/assets/css/style.css)
17:45:15	437/437	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-1b5%22	https://gdscgescoengg.live/assets/images/pg-ttl-shp-bg.svg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/pg-ttl-shp-bg.svg	(from https://gdscgescoengg.live/assets/css/style.css)
17:45:15	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632ca496-2f68%22	https://gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c6.eot?5510888	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c690c6.eot	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:15	7536/7536	---M--	200	added ('OK')	font/woff	etag:%22632ca496-1d70%22	https://gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c6.woff?5510888	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c690c6.woff	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:15	11968/11968	---M-Z	200	added ('OK')	font/ttf	etag:W/%22632ca496-2ec0%22	https://gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c6.ttf?5510888	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c690c6.ttf	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:16	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22632ca496-357b%22	https://gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c6.svg?5510888	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/fonts/revicons/revicons90c690c6.svg	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:16	326/326	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-146%22	https://gdscgescoengg.live/assets/css/revolution/openhand.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/openhand.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:16	326/326	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-146%22	https://gdscgescoengg.live/assets/css/revolution/closedhand.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/revolution/closedhand.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:16	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/gridtile.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/gridtile.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:17	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/gridtile_white.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/gridtile_white.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:17	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/gridtile_3x3.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/gridtile_3x3.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:17	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/gridtile_3x3_white.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/gridtile_3x3_white.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:17	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/coloredbg.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/coloredbg.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:18	83800/83800	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-14758%22	https://gdscgescoengg.live/assets/css/assets/loader.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/css/assets/loader.html	(from https://gdscgescoengg.live/assets/css/revolution/settings.css)
17:45:18	44687/44687	---M--	200	added ('OK')	image/png	etag:%22632ca496-ae8f%22	https://gdscgescoengg.live/assets/images/ttl-bg-shp.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/ttl-bg-shp.png	(from https://gdscgescoengg.live/about-us.html)
17:45:19	1159163/1159163	---M--	200	added ('OK')	image/png	etag:%22632ca496-11affb%22	https://gdscgescoengg.live/assets/images/resources/1OurMottoAboutus.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/1OurMottoAboutus.png	(from https://gdscgescoengg.live/about-us.html)
17:45:19	2184125/2184125	---M--	200	added ('OK')	image/png	etag:%22632ca496-2153bd%22	https://gdscgescoengg.live/assets/images/resources/1CollegeImage.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/1CollegeImage.png	(from https://gdscgescoengg.live/about-us.html)
17:45:19	68018/68018	---M--	200	added ('OK')	image/png	etag:%22632ca496-109b2%22	https://gdscgescoengg.live/assets/images/resources/3team.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/3team.png	(from https://gdscgescoengg.live/teams.html)
17:45:19	131640/131640	---M--	200	added ('OK')	image/jpeg	etag:%22632ca496-20238%22	https://gdscgescoengg.live/assets/images/profile/DSC%20lead%202022.jpg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/DSC%20lead%202022.jpg	(from https://gdscgescoengg.live/teams.html)
17:45:19	323323/323323	---M--	200	added ('OK')	image/png	etag:%22632ca496-4eefb%22	https://gdscgescoengg.live/assets/images/profile/atharva%20chandwadkar.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/atharva%20chandwadkar.png	(from https://gdscgescoengg.live/teams.html)
17:45:20	340250/340250	---M--	200	added ('OK')	image/png	etag:%22632ca496-5311a%22	https://gdscgescoengg.live/assets/images/profile/archana%20vaidya.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/archana%20vaidya.png	(from https://gdscgescoengg.live/teams.html)
17:45:20	218789/218789	---M--	200	added ('OK')	image/png	etag:%22632ca496-356a5%22	https://gdscgescoengg.live/assets/images/profile/Ketan.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/Ketan.png	(from https://gdscgescoengg.live/teams.html)
17:45:20	326291/326291	---M--	200	added ('OK')	image/png	etag:%22632ca496-4fa93%22	https://gdscgescoengg.live/assets/images/profile/Tanmay.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/Tanmay.png	(from https://gdscgescoengg.live/teams.html)
17:45:20	250916/250916	---M--	200	added ('OK')	image/png	etag:%22632ca496-3d424%22	https://gdscgescoengg.live/assets/images/profile/sanket%20borade.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/sanket%20borade.png	(from https://gdscgescoengg.live/teams.html)
17:45:21	217549/217549	---M--	200	added ('OK')	image/jpeg	etag:%22632ca496-351cd%22	https://gdscgescoengg.live/assets/images/profile/Kalyani%20Desai.jpg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/Kalyani%20Desai.jpg	(from https://gdscgescoengg.live/teams.html)
17:45:21	2394892/2394892	---M--	200	added ('OK')	image/jpeg	etag:%22632ca496-248b0c%22	https://gdscgescoengg.live/assets/images/profile/Paras%20Jangid.jpg	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/Paras%20Jangid.jpg	(from https://gdscgescoengg.live/teams.html)
17:45:21	276611/276611	---M--	200	added ('OK')	image/png	etag:%22632ca496-43883%22	https://gdscgescoengg.live/assets/images/profile/sarvesh.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/sarvesh.png	(from https://gdscgescoengg.live/teams.html)
17:45:21	1128236/1128236	---M--	200	added ('OK')	image/png	etag:%22632ca496-11372c%22	https://gdscgescoengg.live/assets/images/profile/tejashree.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/tejashree.png	(from https://gdscgescoengg.live/teams.html)
17:45:22	48839/48839	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-bec7%22	https://gdscgescoengg.live/report-inauguration.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/report-inauguration.html	(from https://gdscgescoengg.live/events.html)
17:45:22	743551/743551	---M--	200	added ('OK')	image/png	etag:%22632ca496-b587f%22	https://gdscgescoengg.live/assets/images/resources/inauguration.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/inauguration.png	(from https://gdscgescoengg.live/events.html)
17:45:22	49748/49748	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-c254%22	https://gdscgescoengg.live/report-cloud.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/report-cloud.html	(from https://gdscgescoengg.live/events.html)
17:45:23	7486721/7486721	---M--	200	added ('OK')	image/jpeg	etag:%22632ca496-723d01%22	https://gdscgescoengg.live/assets/images/profile/Aishwarya%20Chandwadkar.JPG	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/profile/Aishwarya%20Chandwadkar.jpg	(from https://gdscgescoengg.live/teams.html)
17:45:23	189897/189897	---M--	200	added ('OK')	image/png	etag:%22632ca496-2e5c9%22	https://gdscgescoengg.live/assets/images/resources/1CloudProgram.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/1CloudProgram.png	(from https://gdscgescoengg.live/events.html)
17:45:23	50003/50003	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-c353%22	https://gdscgescoengg.live/report-tech-boss-lady.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/report-tech-boss-lady.html	(from https://gdscgescoengg.live/events.html)
17:45:23	337380/337380	---M--	200	added ('OK')	image/png	etag:%22632ca496-525e4%22	https://gdscgescoengg.live/assets/images/resources/1TechBossLadyEvent.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/1TechBossLadyEvent.png	(from https://gdscgescoengg.live/events.html)
17:45:23	49557/49557	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-c195%22	https://gdscgescoengg.live/report-android-study-jam.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/report-android-study-jam.html	(from https://gdscgescoengg.live/events.html)
17:45:24	609871/609871	---M--	200	added ('OK')	image/png	etag:%22632ca496-94e4f%22	https://gdscgescoengg.live/assets/images/resources/1ASJ.png	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/assets/images/resources/1ASJ.png	(from https://gdscgescoengg.live/events.html)
17:45:24	56880/56880	---M-Z	200	added ('OK')	text/html	etag:W/%22632ca496-de30%22	https://gdscgescoengg.live/report-tech-boss-lady-2.html	C:/Users/arda.e/Desktop/zzz/gdsc/gdscgescoengg.live/report-tech-boss-lady-2.html	(from https://gdscgescoengg.live/events.html)
